fid,Id,feuille,surfac_m2,nature,surf2,perimeter,_cc_radius,_cc_area,_cc_circle_compacity,_comp_miller,_comp_gravelius,_convexity_default,elongation_rectangularity_width,elongation_rectangularity_height,elongation_rectangularity_elongation,elongation_rectangularity_rectangularity
"2704","0",JJ2,"2247",parcelles,2246.65,210.117477431108,36.474177,4179.466819,0.537,0.639,1.25,11.450,2610.095126,210.125557,12.422,34.683
"2705","0",JJ2,"465",parcelles,465.447,92.6268613370663,17.740500,988.738828,0.471,0.682,1.21,5.216,582.077912,100.744455,5.778,14.354
"2706","0",JJ2,"564",parcelles,563.803,110.171430075855,22.357306,1570.322357,0.359,0.584,1.31,5.222,638.254060,116.636507,5.472,12.892
"2707","5",JJ2,"861",bati,860.578,173.5400642445,27.225621,2328.656726,0.369,0.359,1.67,6.069,1335.678570,151.370363,8.824,18.051
"2708","0",JJ2,"2308",parcelles,2308.45,202.834394824194,37.694943,4463.916527,0.517,0.705,1.19,11.376,2361.409740,204.945211,11.522,34.200
"2709","0",JJ2,"66496",parcelles,66496.1,1140.86563495307,227.793525,163016.897963,0.408,0.642,1.25,60.162,101480.526991,1297.488646,78.213,172.439
"2710","0",JJ2,"2243",parcelles,2242.95,231.895544078366,38.294744,4607.106171,0.487,0.524,1.38,10.842,3071.163861,225.091832,13.644,33.950
"2711","0",JJ2,"2738",parcelles,2738.41,279.543993601263,60.248606,11403.650137,0.240,0.440,1.51,9.791,3048.605624,290.186245,10.506,22.888
"2712","0",JJ2,"7112",parcelles,7112.04,416.707168954147,85.801786,23128.236905,0.307,0.515,1.39,17.059,7210.193632,419.037144,17.207,42.801
"2713","0",JJ2,"867",parcelles,866.573,115.887222123545,23.266286,1700.607183,0.509,0.811,1.11,7.474,1105.289837,132.996087,8.311,25.703
"2714","0",JJ2,"7320",parcelles,7320.11,366.691712053269,71.842141,16214.680868,0.451,0.684,1.21,19.957,10875.740511,418.156797,26.009,65.455
"2715","0",JJ2,"9671",parcelles,9671.38,549.790511626417,118.130489,43840.335895,0.221,0.402,1.58,17.821,12031.680794,568.362984,21.169,41.599
"2716","0",JJ2,"12594",parcelles,12593.7,485.058959051975,92.505849,26883.651474,0.463,0.665,1.23,25.686,13153.897924,494.140082,26.620,73.535
"2717","0",JJ2,"68148",parcelles,68148.3,1558.09013278399,289.528247,263349.049500,0.259,0.353,1.68,52.098,122842.601340,1550.012879,79.253,123.243
"2718","0",JJ2,"7555",parcelles,7554.67,637.38228267277,97.269277,29723.589226,0.254,0.234,2.07,14.987,21640.557325,595.598131,36.334,43.925
"2719","0",JJ2,"11316",parcelles,11315.6,1289.56957687512,277.389075,241728.900669,0.047,0.085,3.42,9.687,57813.649554,1316.693235,43.908,20.419
"2720","0",JJ2,"207058",parcelles,207058,2372.81754485081,422.475234,560728.179302,0.369,0.462,1.47,101.622,288727.991029,2305.334625,125.243,263.773
"2721","0",JJ2,"1763",parcelles,1762.65,249.86022104107,55.239342,9586.208281,0.184,0.355,1.68,7.051,2220.720532,258.769850,8.582,16.164
"2722","0",JJ2,"97069",parcelles,97069.4,1870.27445645192,394.112447,487966.689034,0.199,0.349,1.69,54.681,164521.926005,1973.855334,83.351,125.292
"2723","0",JJ2,"7907",parcelles,7906.64,425.636828684304,92.007081,26594.533702,0.297,0.548,1.35,18.567,13649.011995,516.362992,26.433,42.957
"2724","0",JJ2,"8462",parcelles,8462.01,587.052941063632,123.515341,47928.261752,0.177,0.308,1.80,14.997,24590.424718,692.735724,35.498,34.292
"2725","0",JJ2,"93160",parcelles,93160.1,1317.15203709255,247.356585,192219.226547,0.485,0.675,1.22,71.204,107709.524337,1392.948851,77.325,200.417
"2726","0",JJ2,"20107",parcelles,20107.2,678.350884323722,136.273243,58340.621866,0.345,0.549,1.35,29.627,36159.149287,790.771801,45.726,79.841
"2727","0",JJ2,"75777",parcelles,75777.2,1504.57258389131,329.403333,340883.398108,0.222,0.421,1.54,50.399,84472.382037,1558.188438,54.212,116.737
"2728","0",JJ2,"26013",parcelles,26013,727.856718044716,143.725560,64895.994233,0.401,0.617,1.27,35.942,32465.773247,793.105291,40.935,92.535
"2729","5",JJ2,"191",bati,191.391,62.9600722814471,11.153830,390.839039,0.490,0.607,1.28,3.231,258.035286,65.287617,3.952,9.957
"2730","0",JJ2,"68899",parcelles,68899,1632.62617758434,328.638494,339302.246715,0.203,0.325,1.75,46.486,140982.785440,1742.702160,80.899,104.892
"2731","0",JJ2,"341",parcelles,340.659,80.9264926318312,14.989061,705.827706,0.482,0.653,1.24,4.463,398.353460,83.862992,4.750,12.436
"2732","5",JJ2,"251",bati,251.469,84.6260283546392,15.737142,778.039437,0.323,0.441,1.51,3.181,428.514544,87.332764,4.907,8.737
"2733","0",JJ2,"2615",parcelles,2615.15,219.086861203375,42.537616,5684.550887,0.460,0.684,1.21,11.931,2890.801544,228.205154,12.668,34.340
"2734","0",JJ2,"2654",parcelles,2653.73,221.580058801399,43.138010,5846.151832,0.454,0.679,1.21,11.971,2779.813772,228.062967,12.189,33.702
"2735","0",JJ2,"1329",parcelles,1329.06,187.974717452966,39.740560,4961.555273,0.268,0.473,1.45,7.067,1393.206376,193.754532,7.191,16.752
"2736","0",JJ2,"1472",parcelles,1471.79,174.278165962788,35.644761,3991.547468,0.369,0.609,1.28,8.442,1659.937912,184.497099,8.997,21.718
"2737","0",JJ2,"1440",parcelles,1439.72,183.766180658338,39.239000,4837.107476,0.298,0.536,1.37,7.831,1571.891693,193.205184,8.136,18.965
"2738","0",JJ2,"1298",parcelles,1297.5,187.447052275518,39.917471,5005.827968,0.259,0.464,1.47,6.919,1345.875674,192.486862,6.992,16.364
"2739","0",JJ2,"1803",parcelles,1803.16,301.38572021035,68.119139,14577.672158,0.124,0.249,2.00,6.037,2744.523097,312.117177,8.793,13.268
"2740","0",JJ2,"3044",parcelles,3044.37,304.136820516895,65.559386,13502.669047,0.225,0.413,1.56,10.062,3507.112291,312.440613,11.225,23.585
"2741","0",JJ2,"3755",parcelles,3754.84,328.764586353244,71.593207,16102.507445,0.233,0.436,1.51,11.421,4005.071776,342.312492,11.700,26.216
"2742","0",JJ2,"18400",parcelles,18400,628.287372999206,119.202210,44639.414102,0.412,0.586,1.31,30.849,29229.361591,703.884199,41.526,84.516
"2743","0",JJ2,"33549",parcelles,33549.3,780.941899970579,158.607047,79030.518886,0.424,0.691,1.20,43.243,42968.693447,874.635156,49.128,116.353
"2744","0",JJ2,"3159",parcelles,3158.69,268.297121490333,55.283801,9601.645410,0.329,0.551,1.35,11.768,3506.135525,281.042010,12.475,29.216
"2745","0",JJ2,"2503",parcelles,2502.78,207.824638921715,39.854498,4990.046227,0.501,0.728,1.17,12.038,3631.188753,241.155310,15.057,40.242
"2746","0",JJ2,"1372",parcelles,1372.26,192.301615348704,40.975030,5274.586550,0.260,0.466,1.46,7.133,1448.029137,196.080294,7.385,17.165
"2747","0",JJ2,"20880",parcelles,20880.4,661.462844125371,122.731358,47321.767182,0.441,0.600,1.29,32.476,35028.457850,753.950400,46.460,99.009
"2748","0",JJ2,"29535",parcelles,29534.9,1070.98921434006,185.790985,108442.406810,0.272,0.323,1.76,32.322,71448.517021,1125.138398,63.502,80.043
"2749","0",JJ2,"5642",parcelles,5641.89,302.811773391112,55.498918,9676.513488,0.583,0.773,1.14,18.629,6142.847115,313.727358,19.580,69.305
"2750","0",KK2,"29084",parcelles,29084.4,736.727492792981,139.200409,60873.867449,0.478,0.673,1.22,40.420,38498.058993,821.032040,46.890,109.498
"2751","0",KK2,"489",parcelles,488.815,116.005172309827,26.271318,2168.271243,0.225,0.456,1.48,4.216,591.390697,127.531330,4.637,9.307
"2752","0",KK2,"7498",parcelles,7498.47,559.70210968447,91.733938,26436.864569,0.284,0.301,1.82,16.370,13702.436993,510.025133,26.866,42.099
"2753","0",KK2,"15910",parcelles,15910.3,617.092961373564,138.170962,59976.819806,0.265,0.525,1.38,25.849,29171.957525,759.133899,38.428,58.363
"2754","0",KK2,"8377",parcelles,8377.17,426.642064237185,96.702432,29378.164730,0.285,0.578,1.32,19.626,12233.406609,506.687538,24.144,44.447
"2755","0",KK2,"4963",parcelles,4963.44,405.542950935413,88.785475,24764.736801,0.200,0.379,1.62,12.726,10192.827939,466.740973,21.838,28.323
"2756","0",KK2,"18033",parcelles,18032.8,565.326565042799,101.229972,32193.493582,0.560,0.709,1.19,32.490,19780.191577,569.285484,34.746,109.841
"2757","0",KK2,"11349",parcelles,11348.7,470.911612768738,91.217502,26140.038271,0.434,0.643,1.25,24.098,12199.799211,480.855934,25.371,67.665
"2758","0",KK2,"56176",parcelles,56176.3,1026.50044218274,195.552633,120137.117878,0.467,0.670,1.22,55.681,67892.344607,1093.040416,62.113,157.929
"2759","0",KK2,"32268",parcelles,32267.8,1074.13909942957,240.842469,182228.379443,0.177,0.351,1.69,30.352,49290.981338,1154.078376,42.710,68.229
"2760","0",KK2,"12179",parcelles,12179.3,529.08318691178,110.188682,38143.790700,0.319,0.547,1.35,23.246,15311.659945,566.141064,27.046,57.912
"2761","0",KK2,"15976",parcelles,15975.8,614.1987707742,129.071701,52337.375135,0.305,0.532,1.37,26.262,26670.626840,713.944578,37.357,63.755
"2762","0",KK2,"1240",parcelles,1240.35,142.819926047378,27.178963,2320.682061,0.534,0.764,1.14,8.681,1466.303644,153.546651,9.550,30.187
"2763","0",KK2,"1638",parcelles,1638.49,162.669437701665,30.020390,2831.278203,0.579,0.778,1.13,10.068,1779.275874,169.274299,10.511,35.824
"2764","5",KK2,"15",bati,15.2258,15.9205009870372,2.869397,25.866111,0.588,0.755,1.15,0.956,15.225837,15.922993,0.956,3.192
"2765","0",KK2,"376",parcelles,375.526,115.334306877413,15.441564,749.087321,0.501,0.355,1.68,4.346,562.354812,94.909165,5.925,15.310
"2766","5",KK2,"195",bati,195.486,78.918766282413,14.250714,638.003569,0.306,0.394,1.59,2.736,389.934649,79.991869,4.875,8.439
"2767","0",KK2,"1860",parcelles,1860.48,210.243366859788,43.127444,5843.288183,0.318,0.529,1.38,8.921,2305.103993,222.559301,10.357,22.205
"2768","5",KK2,"262",bati,262.438,82.187191106734,12.830597,517.182260,0.507,0.488,1.43,3.637,424.184088,82.818492,5.122,11.494
"2769","0",KK2,"1356",parcelles,1356.48,149.268259695947,26.769988,2251.366636,0.602,0.765,1.14,9.180,1471.062992,154.702591,9.509,31.067
"2770","0",KK2,"1911",parcelles,1911.18,184.529537635101,34.954011,3838.344111,0.498,0.705,1.19,10.352,2666.351246,208.976917,12.759,31.743
"2771","0",KK2,"27798",parcelles,27797.9,719.548798128692,140.943846,62408.264954,0.445,0.674,1.22,38.830,41514.040545,816.743432,50.829,127.754
"2772","0",KK2,"4041",parcelles,4040.72,300.427187359531,54.697440,9399.048070,0.430,0.562,1.33,14.613,5961.435431,309.128521,19.285,50.110
"2773","0",KK2,"31366",parcelles,31366.2,913.458954446523,183.358916,105621.891215,0.297,0.472,1.46,35.672,40841.563988,939.861329,43.455,88.371
"2774","0",KK2,"24258",parcelles,24257.9,701.403553531794,119.746309,45047.857795,0.538,0.619,1.27,37.236,31965.297254,733.655007,43.570,108.094
"2775","0",KK2,"4835",parcelles,4835.41,471.546517802996,105.373044,34882.606418,0.139,0.273,1.91,10.666,7696.658382,494.482543,15.565,22.940
"2776","0",KK2,"5911",parcelles,5911.1,454.259782356915,101.543402,32393.157909,0.182,0.360,1.67,13.007,6253.802411,467.417547,13.379,29.126
"2777","0",KK2,"5230",parcelles,5229.81,423.856288772661,94.764261,28212.335039,0.185,0.366,1.65,12.333,5881.316976,440.472234,13.352,27.642
"2778","0",KK2,"19482",parcelles,19482,609.675288983907,113.112764,40195.099091,0.485,0.658,1.23,32.305,27204.333468,660.859651,41.165,111.426
"2779","0",KK2,"8170",parcelles,8169.97,386.633569335826,77.540749,18889.038498,0.432,0.687,1.21,21.122,11102.553125,448.253669,24.768,54.371
"2780","0",KK2,"8543",parcelles,8542.71,452.255260891668,99.753809,31261.430718,0.273,0.525,1.38,18.882,12446.623671,519.481933,23.960,43.494
"2781","0",KK2,"11647",parcelles,11646.7,453.348769900789,89.774651,25319.627916,0.460,0.712,1.19,25.704,14107.139630,491.740707,28.688,75.286
"2782","0",KK2,"210",parcelles,209.966,249.579472973292,61.568472,11908.762312,0.018,0.042,4.86,0.841,260.124602,250.498853,1.038,1.705
"2783","0",KK2,"6575",parcelles,6574.92,384.897555830247,82.943367,21612.907584,0.304,0.558,1.34,17.417,10042.620665,450.096005,22.312,40.152
"2784","0",KK2,"5811",parcelles,5810.95,306.337653316225,60.427782,11471.578410,0.506,0.778,1.13,18.961,7146.416322,339.993529,21.019,61.900
"2785","0",KK2,"21196",parcelles,21196.1,660.031322532665,125.419860,49417.696120,0.429,0.611,1.28,33.771,34675.050040,747.052438,46.416,105.371
"2786","0",KK2,"10138",parcelles,10138,460.663498485834,97.168132,29661.805132,0.342,0.600,1.29,22.014,13773.692550,517.274066,26.627,55.192
"2787","0",KK2,"2175",parcelles,2175.49,259.985974389599,53.771819,9083.627775,0.239,0.404,1.57,8.473,5007.797381,308.081689,16.255,20.245
"2788","0",KK2,"49723",parcelles,49722.9,1099.80202737092,194.878574,119310.332697,0.417,0.516,1.39,52.477,75574.016762,1132.596882,66.726,141.630
"2789","0",KK2,"2923",parcelles,2923.34,225.026317693661,44.565898,6239.577769,0.468,0.725,1.17,12.985,3254.901334,240.451906,13.537,36.969
"2790","0",KK2,"3",parcelles,2.73963,25.098707010922,6.181877,120.057876,0.023,0.055,4.28,0.109,5.479256,25.613852,0.214,0.222
"2791","0",KK2,"13665",parcelles,13665.3,589.741134590174,128.496283,51871.762259,0.263,0.494,1.42,23.162,27402.800309,727.233231,37.681,53.160
"2792","0",KK2,"17916",parcelles,17916.4,593.934138406317,111.755285,39236.116160,0.456,0.638,1.25,30.877,20609.770935,620.476654,33.216,83.746
"2793","0",KK2,"5167",parcelles,5167.15,335.268874822378,67.490091,14309.679133,0.361,0.577,1.32,15.410,6093.308964,348.747859,17.472,40.989
"2794","0",KK2,"2238",parcelles,2237.93,197.43397518922,37.372189,4387.801278,0.510,0.721,1.18,11.330,3383.411354,232.790004,14.534,37.239
"2795","0",KK2,"1041",parcelles,1041.22,134.16317127992,24.823508,1935.869941,0.538,0.727,1.17,7.757,1067.612811,136.058866,7.847,23.946
"2796","0",KK2,"2323",parcelles,2323.16,206.481571420412,41.198372,5332.243609,0.436,0.685,1.21,11.246,2715.706159,222.379672,12.212,30.982
"2797","0",KK2,"1969",parcelles,1969.31,231.483140426565,49.977011,7846.761146,0.251,0.462,1.47,8.504,2144.774408,241.122019,8.895,19.913
"2798","0",KK2,"972",parcelles,971.968,131.177106879464,26.045458,2131.149312,0.456,0.710,1.19,7.406,1138.173932,141.277195,8.056,21.228
"2799","0",KK2,"5276",parcelles,5275.76,306.234177294171,58.937971,10912.901290,0.483,0.707,1.19,17.225,5524.105404,318.332287,17.353,48.821
"2800","0",KK2,"6257",parcelles,6257.04,330.489673314651,63.084009,12502.257585,0.500,0.720,1.18,18.924,6689.035294,342.324053,19.540,56.464
"2801","0",KK2,"1728",parcelles,1727.85,185.676448305576,36.135954,4102.314270,0.421,0.630,1.26,9.303,1788.516376,187.892021,9.519,25.622
"2802","0",KK2,"17576",parcelles,17576.1,565.312774762306,104.016889,33990.503460,0.517,0.691,1.20,31.695,20659.693271,602.949106,34.264,89.580
"2803","0",KK2,"7443",parcelles,7442.97,377.036043456891,74.457267,17416.626940,0.427,0.658,1.23,19.735,8168.660845,395.710440,20.643,53.472
"2804","0",KK2,"8081",parcelles,8081.21,440.146787567731,91.932508,26551.440782,0.304,0.524,1.38,18.765,10251.346596,466.085990,21.995,46.379
"2805","0",KK2,"2487",parcelles,2486.68,200.610923567857,37.163259,4338.878235,0.573,0.776,1.14,12.390,2713.782204,209.303567,12.966,43.425
"2806","0",KK2,"10481",parcelles,10480.9,461.668874902604,85.998096,23234.190427,0.451,0.618,1.27,24.240,16560.147878,517.345075,32.010,73.638
"2807","0",KK2,"3771",parcelles,3771.3,379.947651987949,85.936310,23200.816749,0.163,0.328,1.75,9.921,4175.727459,390.218561,10.701,22.095
"2808","0",KK2,"11606",parcelles,11606.3,535.305599209285,107.376075,36221.373883,0.320,0.509,1.40,22.198,14254.509922,557.041161,25.590,55.004
"2809","0",KK2,"1699",parcelles,1699.41,184.682175096181,36.685826,4228.111851,0.402,0.626,1.26,9.198,1781.671152,189.682099,9.393,24.611
"2810","0",KK2,"16848",parcelles,16848.2,577.545951467145,102.876198,33249.084198,0.507,0.635,1.26,30.645,24094.539524,620.932452,38.804,107.350
"2811","0",KK2,"13062",parcelles,13061.6,575.752292747754,99.465797,31081.173527,0.420,0.495,1.42,24.973,21211.562749,598.701909,35.429,70.893
"2812","0",KK2,"8580",parcelles,8579.66,421.895270197745,83.193973,21743.707570,0.394,0.606,1.29,20.351,14233.814754,490.918080,28.994,56.608
"2813","0",KK2,"3718",parcelles,3718.5,376.480496813373,84.737655,22558.112210,0.165,0.330,1.74,9.873,4255.734833,387.643707,10.978,22.052
"2814","0",KK2,"3729",parcelles,3728.91,257.212959013092,48.743865,7464.312118,0.499,0.708,1.19,14.491,5070.922383,296.862712,17.082,39.190
"2815","0",KK2,"2736",parcelles,2736.45,268.362145407641,57.083977,10237.132259,0.267,0.477,1.45,10.192,2955.061303,275.277636,10.735,24.640
"2816","0",KK2,"4437",parcelles,4436.97,278.490911618375,49.925977,7830.743897,0.566,0.719,1.18,16.278,5181.242647,288.369868,17.967,58.285
"2817","0",KK2,"2736",parcelles,2735.6,265.470259705238,56.287210,9953.351126,0.275,0.488,1.43,10.300,2856.896306,271.195818,10.534,24.973
"2818","0",KK2,"4384",parcelles,4383.86,269.974000436871,47.291907,7026.248836,0.624,0.756,1.15,16.666,4693.168930,275.731482,17.021,57.224
"2819","0",KK2,"2098",parcelles,2098.15,190.64974847453,37.006201,4302.282022,0.488,0.725,1.17,11.021,2983.474668,219.453258,13.595,34.952
"2820","0",KK2,"1986",parcelles,1985.57,187.819276701502,34.829492,3811.045733,0.521,0.707,1.19,10.568,2146.676160,195.118744,11.002,30.997
"2821","0",KK2,"3673",parcelles,3672.62,242.747031328587,44.028054,6089.881646,0.603,0.783,1.13,15.122,3962.237894,252.950698,15.664,52.979
"2822","0",KK2,"13293",parcelles,13292.8,512.287151591246,99.311368,30984.735902,0.429,0.636,1.25,25.981,24182.953612,622.638897,38.839,81.769
"2823","0",KK2,"18637",parcelles,18636.5,584.863612961826,108.586412,37042.546545,0.503,0.684,1.21,33.450,24391.310750,627.741599,38.856,108.103
"2824","0",KK2,"6564",parcelles,6563.59,333.581910914686,59.765451,11221.483609,0.585,0.741,1.16,19.714,7569.472259,348.585815,21.715,71.206
"2825","0",KK2,"4291",parcelles,4291.46,292.568394678614,57.589384,10419.208587,0.412,0.630,1.26,14.662,4775.612991,304.828465,15.667,39.603
"2826","0",KK2,"4265",parcelles,4265.3,279.743147662605,54.274017,9254.092009,0.461,0.685,1.21,15.240,4625.000285,290.052936,15.945,43.655
"2827","0",KK2,"5594",parcelles,5593.55,312.986727327769,60.289981,11419.318027,0.490,0.717,1.18,17.863,6309.182786,329.593039,19.142,53.606
"2828","0",KK2,"22932",parcelles,22931.9,646.765030279956,120.999158,45995.417779,0.498,0.689,1.20,35.865,30507.694495,715.140340,42.660,105.671
"2829","0",KK2,"5611",parcelles,5610.54,302.621247946467,55.193596,9570.337648,0.586,0.770,1.14,18.552,6026.933303,311.464639,19.350,66.865
"2830","0",KK2,"14666",parcelles,14666.1,622.924162358127,136.816382,58806.600988,0.249,0.475,1.45,23.604,17628.565504,666.101979,26.465,54.905
"2831","0",KK2,"11289",parcelles,11289.3,526.354610263032,102.893345,33260.168804,0.339,0.512,1.40,22.835,16774.267671,555.941694,30.173,59.584
"2832","0",KK2,"15969",parcelles,15968.8,552.688982378538,105.630117,35053.016511,0.455,0.657,1.23,28.973,21469.969047,599.771334,35.797,87.826
"2833","0",KK2,"8946",parcelles,8946.31,476.515154211154,91.598796,26359.028498,0.339,0.495,1.42,19.756,13091.147783,495.038575,26.445,52.322
"2834","0",KK2,"8",parcelles,8.25834,13.5372207111515,2.697805,22.864993,0.361,0.566,1.33,0.610,16.516688,16.340050,1.011,1.835
"2835","0",KK2,"9173",parcelles,9173.05,449.474509785126,87.961017,24306.944047,0.377,0.570,1.32,20.987,10561.654049,470.675730,22.439,52.409
"2836","0",KK2,"2456",parcelles,2455.82,212.369923176245,41.450886,5397.809060,0.455,0.684,1.21,11.564,2926.299942,225.612977,12.970,33.923
"2837","0",KK2,"3905",parcelles,3904.86,252.532411772998,49.604102,7730.098903,0.505,0.769,1.14,15.683,5030.196852,284.761642,17.665,50.472
"2838","0",KK2,"2283",parcelles,2283.01,215.221590521377,38.780392,4724.700206,0.483,0.619,1.27,11.124,3240.583018,232.482908,13.939,32.678
"2839","0",KK2,"4114",parcelles,4113.9,283.530858942401,49.132688,7583.870693,0.542,0.643,1.25,15.388,5850.255904,310.189952,18.860,45.530
"2840","0",KK2,"2643",parcelles,2643.48,293.575653775732,66.737085,13992.146391,0.189,0.385,1.61,9.000,3235.508225,311.681700,10.381,20.146
"2841","0",KK2,"3270",parcelles,3269.82,298.026084564266,66.352759,13831.454078,0.236,0.462,1.47,11.258,4689.111813,330.826931,14.174,25.323
"2842","0",KK2,"14094",parcelles,14093.6,594.342663771816,110.449939,38324.882433,0.368,0.501,1.41,26.014,21241.691971,624.496208,34.014,66.429
"2843","0",KK2,"3207",parcelles,3207.23,288.500897892499,45.979917,6641.806855,0.483,0.484,1.44,13.183,4020.658869,257.714358,15.601,42.273
"2844","0",KK2,"9393",parcelles,9392.99,459.562087226341,95.571398,28694.968568,0.327,0.559,1.34,20.522,17849.941164,568.834170,31.380,49.183
"2845","0",KK2,"6167",parcelles,6167.33,368.872054893481,71.782461,16187.752546,0.381,0.569,1.33,16.801,7992.653702,385.484395,20.734,46.584
